id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med nofperflm)
192;503;rh.posteriorcingulate_7;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;343;0.263158
250;504;rh.supramarginal_12;Right-Putamen;17;37;ctx-rh-supramarginal;Right-Putamen;216;0.061804
250;503;rh.supramarginal_12;Right-Caudate;17;36;ctx-rh-supramarginal;Right-Caudate;226;0.135249
250;253;rh.supramarginal_12;rh.supramarginal_5;17;17;ctx-rh-supramarginal;ctx-rh-supramarginal;220;0.136111
303;397;rh.inferiorparietal_20;rh.fusiform_15;19;25;ctx-rh-inferiorparietal;ctx-rh-fusiform;220;0.137459
303;507;rh.inferiorparietal_20;Right-Hippocampus;19;40;ctx-rh-inferiorparietal;Right-Hippocampus;369;0.292695
303;490;rh.inferiorparietal_20;rh.insula_5;19;34;ctx-rh-inferiorparietal;ctx-rh-insula;325;0.464468
614;697;lh.superiorfrontal_2;lh.caudalanteriorcingulate_3;49;54;ctx-lh-superiorfrontal;ctx-lh-caudalanteriorcingulate;234;0.167677
614;1010;lh.superiorfrontal_2;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;258;0.087368
614;632;lh.superiorfrontal_2;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;296;0.275028
614;1009;lh.superiorfrontal_2;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;316;0.196692
699;1009;lh.posteriorcingulate_4;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;358;0.389636
699;703;lh.posteriorcingulate_4;lh.posteriorcingulate_6;55;55;ctx-lh-posteriorcingulate;ctx-lh-posteriorcingulate;214;0.163489
699;1010;lh.posteriorcingulate_4;Left-Putamen;55;78;ctx-lh-posteriorcingulate;Left-Putamen;316;0.145865
501;508;rh.insula_9;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;254;0.217355
501;504;rh.insula_9;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;409;0.789817
687;767;lh.paracentral_11;lh.superiorparietal_24;52;59;ctx-lh-paracentral;ctx-lh-superiorparietal;247;0.183486
490;502;rh.insula_5;Right-Thalamus-Proper;34;35;ctx-rh-insula;Right-Thalamus-Proper;368;0.364613
490;508;rh.insula_5;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;213;0.100502
490;507;rh.insula_5;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;386;0.428476
490;504;rh.insula_5;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;325;0.163934
155;504;rh.precentral_15;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;388;0.700596
155;502;rh.precentral_15;Right-Thalamus-Proper;10;35;ctx-rh-precentral;Right-Thalamus-Proper;278;0.149379
155;159;rh.precentral_15;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;329;0.338753
155;505;rh.precentral_15;Right-Pallidum;10;38;ctx-rh-precentral;Right-Pallidum;222;0.106521
155;503;rh.precentral_15;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;292;0.135047
155;250;rh.precentral_15;rh.supramarginal_12;10;17;ctx-rh-precentral;ctx-rh-supramarginal;248;0.259793
53;57;rh.rostralmiddlefrontal_21;rh.rostralmiddlefrontal_10;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;276;0.268908
53;504;rh.rostralmiddlefrontal_21;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;256;0.167575
53;58;rh.rostralmiddlefrontal_21;rh.rostralmiddlefrontal_20;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;241;0.198020
53;60;rh.rostralmiddlefrontal_21;rh.rostralmiddlefrontal_18;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;213;0.122699
53;63;rh.rostralmiddlefrontal_21;rh.rostralmiddlefrontal_23;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;225;0.203160
53;503;rh.rostralmiddlefrontal_21;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;220;0.146822
53;94;rh.rostralmiddlefrontal_21;rh.superiorfrontal_11;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;214;0.186624
583;1010;lh.rostralmiddlefrontal_1;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;212;0.079708
583;585;lh.rostralmiddlefrontal_1;lh.superiorfrontal_32;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;226;0.153846
757;1010;lh.supramarginal_16;Left-Putamen;58;78;ctx-lh-supramarginal;Left-Putamen;225;0.092700
757;991;lh.supramarginal_16;lh.insula_5;58;75;ctx-lh-supramarginal;ctx-lh-insula;258;0.258826
809;816;lh.inferiorparietal_12;lh.inferiorparietal_20;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;255;0.216216
9;504;rh.lateralorbitofrontal_8;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;210;0.112374
425;440;rh.inferiortemporal_7;rh.middletemporal_4;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;211;0.157480
425;452;rh.inferiortemporal_7;rh.bankssts_3;29;31;ctx-rh-inferiortemporal;ctx-rh-bankssts;212;0.126996
425;444;rh.inferiortemporal_7;rh.middletemporal_8;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;246;0.194964
591;601;lh.superiorfrontal_42;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;352;0.392969
591;594;lh.superiorfrontal_42;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;262;0.268609
591;602;lh.superiorfrontal_42;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;334;0.331126
591;607;lh.superiorfrontal_42;lh.superiorfrontal_22;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;283;0.112994
591;597;lh.superiorfrontal_42;lh.superiorfrontal_38;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;224;0.133339
591;603;lh.superiorfrontal_42;lh.superiorfrontal_44;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;285;0.175781
745;755;lh.supramarginal_1;lh.supramarginal_17;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;240;0.181818
539;1009;lh.medialorbitofrontal_1;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;256;0.159365
781;825;lh.superiorparietal_18;lh.precuneus_4;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;286;0.267065
603;695;lh.superiorfrontal_44;lh.caudalanteriorcingulate_1;49;54;ctx-lh-superiorfrontal;ctx-lh-caudalanteriorcingulate;278;0.206426
603;1010;lh.superiorfrontal_44;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;305;0.126850
603;632;lh.superiorfrontal_44;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;298;0.275211
603;1009;lh.superiorfrontal_44;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;365;0.335121
603;607;lh.superiorfrontal_44;lh.superiorfrontal_22;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;235;0.239362
90;95;rh.superiorfrontal_27;rh.superiorfrontal_37;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;270;0.214240
90;93;rh.superiorfrontal_27;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;371;0.530105
90;98;rh.superiorfrontal_27;rh.superiorfrontal_25;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;239;0.144927
90;99;rh.superiorfrontal_27;rh.superiorfrontal_24;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;224;0.110974
90;103;rh.superiorfrontal_27;rh.superiorfrontal_22;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;286;0.186819
90;503;rh.superiorfrontal_27;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;226;0.128629
90;94;rh.superiorfrontal_27;rh.superiorfrontal_11;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;332;0.360593
276;311;rh.superiorparietal_11;rh.precuneus_1;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;228;0.179376
276;312;rh.superiorparietal_11;rh.precuneus_3;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;224;0.164612
276;315;rh.superiorparietal_11;rh.precuneus_10;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;225;0.163935
565;566;lh.rostralmiddlefrontal_22;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;209;0.144928
850;866;lh.pericalcarine_5;lh.lateraloccipital_3;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;238;0.218452
850;859;lh.pericalcarine_5;lh.lateraloccipital_7;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;220;0.177078
1004;1009;lh.insula_4;Left-Caudate;75;77;ctx-lh-insula;Left-Caudate;221;0.144927
1004;1010;lh.insula_4;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;376;0.260501
937;958;lh.inferiortemporal_16;lh.bankssts_6;70;72;ctx-lh-inferiortemporal;ctx-lh-bankssts;209;0.157480
16;504;rh.lateralorbitofrontal_14;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;397;0.469021
16;35;rh.lateralorbitofrontal_14;rh.parstriangularis_8;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;233;0.088496
16;81;rh.lateralorbitofrontal_14;rh.superiorfrontal_3;1;8;ctx-rh-lateralorbitofrontal;ctx-rh-superiorfrontal;238;0.176242
16;73;rh.lateralorbitofrontal_14;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;235;0.133333
16;41;rh.lateralorbitofrontal_14;rh.parstriangularis_7;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;230;0.121549
16;503;rh.lateralorbitofrontal_14;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;268;0.128941
16;28;rh.lateralorbitofrontal_14;rh.medialorbitofrontal_10;1;4;ctx-rh-lateralorbitofrontal;ctx-rh-medialorbitofrontal;274;0.172414
1013;1013;Left-Hippocampus;Left-Hippocampus;81;81;Left-Hippocampus;Left-Hippocampus;418;0.952959
1013;1014;Left-Hippocampus;Left-Amygdala;81;82;Left-Hippocampus;Left-Amygdala;367;0.258064
1013;1015;Left-Hippocampus;Brain-Stem;81;83;Left-Hippocampus;Brain-Stem;258;0.169492
57;504;rh.rostralmiddlefrontal_10;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;267;0.127932
57;129;rh.rostralmiddlefrontal_10;rh.caudalmiddlefrontal_1;7;9;ctx-rh-rostralmiddlefrontal;ctx-rh-caudalmiddlefrontal;211;0.134680
57;503;rh.rostralmiddlefrontal_10;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;263;0.176991
872;895;lh.lateraloccipital_17;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;216;0.180379
316;326;rh.precuneus_16;rh.precuneus_20;20;20;ctx-rh-precuneus;ctx-rh-precuneus;266;0.190175
163;165;rh.precentral_24;rh.precentral_29;10;10;ctx-rh-precentral;ctx-rh-precentral;227;0.218447
163;172;rh.precentral_24;rh.paracentral_3;10;11;ctx-rh-precentral;ctx-rh-paracentral;229;0.153846
163;177;rh.precentral_24;rh.paracentral_11;10;11;ctx-rh-precentral;ctx-rh-paracentral;250;0.192308
994;1013;lh.insula_12;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;400;0.564685
994;1008;lh.insula_12;Left-Thalamus-Proper;75;76;ctx-lh-insula;Left-Thalamus-Proper;272;0.172228
994;1014;lh.insula_12;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;232;0.095466
89;95;rh.superiorfrontal_1;rh.superiorfrontal_37;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;210;0.150188
89;93;rh.superiorfrontal_1;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;272;0.211860
584;585;lh.superiorfrontal_11;lh.superiorfrontal_32;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;248;0.145993
849;858;lh.pericalcarine_2;lh.lateraloccipital_4;63;64;ctx-lh-pericalcarine;ctx-lh-lateraloccipital;223;0.157480
35;504;rh.parstriangularis_8;Right-Putamen;5;37;ctx-rh-parstriangularis;Right-Putamen;289;0.123077
35;73;rh.parstriangularis_8;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;335;0.216346
35;63;rh.parstriangularis_8;rh.rostralmiddlefrontal_23;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;216;0.132376
35;66;rh.parstriangularis_8;rh.rostralmiddlefrontal_14;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;242;0.156302
35;70;rh.parstriangularis_8;rh.rostralmiddlefrontal_2;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;317;0.208333
11;504;rh.lateralorbitofrontal_13;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;349;0.265727
11;503;rh.lateralorbitofrontal_13;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;224;0.144058
492;504;rh.insula_8;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;222;0.111819
511;1010;lh.lateralorbitofrontal_6;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;319;0.173077
511;1009;lh.lateralorbitofrontal_6;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;265;0.116959
665;1010;lh.precentral_29;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;231;0.100671
199;503;rh.isthmuscingulate_3;Right-Caudate;15;36;ctx-rh-isthmuscingulate;Right-Caudate;292;0.295917
689;1010;lh.rostralanteriorcingulate_4;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;382;0.323174
689;1009;lh.rostralanteriorcingulate_4;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;411;0.813661
73;504;rh.rostralmiddlefrontal_3;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;395;0.418477
73;81;rh.rostralmiddlefrontal_3;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;210;0.158740
73;503;rh.rostralmiddlefrontal_3;Right-Caudate;7;36;ctx-rh-rostralmiddlefrontal;Right-Caudate;222;0.101479
648;1008;lh.precentral_3;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;212;0.088219
648;1010;lh.precentral_3;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;247;0.111111
198;504;rh.posteriorcingulate_6;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;287;0.115440
198;502;rh.posteriorcingulate_6;Right-Thalamus-Proper;14;35;ctx-rh-posteriorcingulate;Right-Thalamus-Proper;256;0.164171
198;503;rh.posteriorcingulate_6;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;306;0.196805
198;250;rh.posteriorcingulate_6;rh.supramarginal_12;14;17;ctx-rh-posteriorcingulate;ctx-rh-supramarginal;250;0.150512
489;504;rh.insula_4;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;326;0.218812
585;586;lh.superiorfrontal_32;lh.superiorfrontal_8;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;319;0.257143
585;587;lh.superiorfrontal_32;lh.superiorfrontal_14;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;310;0.274390
585;1010;lh.superiorfrontal_32;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;245;0.058824
585;589;lh.superiorfrontal_32;lh.superiorfrontal_10;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;241;0.158730
585;590;lh.superiorfrontal_32;lh.superiorfrontal_35;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;276;0.155644
913;1013;lh.parahippocampal_1;Left-Hippocampus;67;81;ctx-lh-parahippocampal;Left-Hippocampus;219;0.169491
957;1013;lh.bankssts_2;Left-Hippocampus;72;81;ctx-lh-bankssts;Left-Hippocampus;298;0.250543
202;507;rh.isthmuscingulate_4;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;311;0.218447
249;255;rh.supramarginal_6;rh.superiorparietal_13;17;18;ctx-rh-supramarginal;ctx-rh-superiorparietal;241;0.238095
184;503;rh.caudalanteriorcingulate_1;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;414;1.040640
184;1009;rh.caudalanteriorcingulate_1;Left-Caudate;13;77;ctx-rh-caudalanteriorcingulate;Left-Caudate;264;0.132450
776;826;lh.superiorparietal_19;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;213;0.204545
894;895;lh.fusiform_7;lh.fusiform_17;66;66;ctx-lh-fusiform;ctx-lh-fusiform;220;0.118695
131;504;rh.caudalmiddlefrontal_6;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;335;0.196787
131;159;rh.caudalmiddlefrontal_6;rh.precentral_7;9;10;ctx-rh-caudalmiddlefrontal;ctx-rh-precentral;226;0.198621
131;503;rh.caudalmiddlefrontal_6;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;317;0.207987
181;503;rh.rostralanteriorcingulate_1;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;356;0.311436
181;504;rh.rostralanteriorcingulate_1;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;372;0.356409
502;503;Right-Thalamus-Proper;Right-Caudate;35;36;Right-Thalamus-Proper;Right-Caudate;418;1.242599
502;506;Right-Thalamus-Proper;Right-Accumbens-area;35;39;Right-Thalamus-Proper;Right-Accumbens-area;387;0.287356
502;1009;Right-Thalamus-Proper;Left-Caudate;35;77;Right-Thalamus-Proper;Left-Caudate;225;0.120321
502;1008;Right-Thalamus-Proper;Left-Thalamus-Proper;35;76;Right-Thalamus-Proper;Left-Thalamus-Proper;414;1.122858
502;504;Right-Thalamus-Proper;Right-Putamen;35;37;Right-Thalamus-Proper;Right-Putamen;418;0.964271
502;502;Right-Thalamus-Proper;Right-Thalamus-Proper;35;35;Right-Thalamus-Proper;Right-Thalamus-Proper;418;0.941978
502;505;Right-Thalamus-Proper;Right-Pallidum;35;38;Right-Thalamus-Proper;Right-Pallidum;409;0.464896
502;508;Right-Thalamus-Proper;Right-Amygdala;35;41;Right-Thalamus-Proper;Right-Amygdala;384;0.270104
502;1015;Right-Thalamus-Proper;Brain-Stem;35;83;Right-Thalamus-Proper;Brain-Stem;417;2.082262
502;507;Right-Thalamus-Proper;Right-Hippocampus;35;40;Right-Thalamus-Proper;Right-Hippocampus;418;3.415199
314;507;rh.precuneus_19;Right-Hippocampus;20;40;ctx-rh-precuneus;Right-Hippocampus;277;0.164835
801;805;lh.inferiorparietal_15;lh.inferiorparietal_2;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;255;0.207373
801;806;lh.inferiorparietal_15;lh.inferiorparietal_18;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;212;0.200000
801;816;lh.inferiorparietal_15;lh.inferiorparietal_20;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;280;0.283745
971;1013;lh.superiortemporal_9;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;270;0.176495
154;161;rh.precentral_16;rh.precentral_14;10;10;ctx-rh-precentral;ctx-rh-precentral;228;0.176991
154;504;rh.precentral_16;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;364;0.392675
355;364;rh.lateraloccipital_15;rh.lateraloccipital_8;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;221;0.162602
355;356;rh.lateraloccipital_15;rh.lateraloccipital_16;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;211;0.161291
355;357;rh.lateraloccipital_15;rh.lateraloccipital_23;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;254;0.186050
159;504;rh.precentral_7;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;413;1.201798
159;178;rh.precentral_7;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;257;0.244565
159;502;rh.precentral_7;Right-Thalamus-Proper;10;35;ctx-rh-precentral;Right-Thalamus-Proper;254;0.124924
159;176;rh.precentral_7;rh.paracentral_10;10;11;ctx-rh-precentral;ctx-rh-paracentral;216;0.173536
159;162;rh.precentral_7;rh.precentral_33;10;10;ctx-rh-precentral;ctx-rh-precentral;295;0.272926
159;179;rh.precentral_7;rh.paracentral_8;10;11;ctx-rh-precentral;ctx-rh-paracentral;239;0.257143
159;255;rh.precentral_7;rh.superiorparietal_13;10;18;ctx-rh-precentral;ctx-rh-superiorparietal;261;0.223881
159;505;rh.precentral_7;Right-Pallidum;10;38;ctx-rh-precentral;Right-Pallidum;320;0.171991
159;258;rh.precentral_7;rh.superiorparietal_10;10;18;ctx-rh-precentral;ctx-rh-superiorparietal;267;0.171930
159;503;rh.precentral_7;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;381;0.343137
159;192;rh.precentral_7;rh.posteriorcingulate_7;10;14;ctx-rh-precentral;ctx-rh-posteriorcingulate;219;0.127389
553;1004;lh.parsopercularis_4;lh.insula_4;47;75;ctx-lh-parsopercularis;ctx-lh-insula;219;0.136054
553;1010;lh.parsopercularis_4;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;315;0.316832
704;767;lh.posteriorcingulate_9;lh.superiorparietal_24;55;59;ctx-lh-posteriorcingulate;ctx-lh-superiorparietal;226;0.121052
704;1008;lh.posteriorcingulate_9;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;291;0.195599
704;1009;lh.posteriorcingulate_9;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;221;0.135135
1003;1010;lh.insula_15;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;319;0.167286
619;625;lh.superiorfrontal_31;lh.superiorfrontal_6;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;267;0.227273
619;627;lh.superiorfrontal_31;lh.superiorfrontal_17;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;291;0.313283
619;626;lh.superiorfrontal_31;lh.superiorfrontal_13;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;284;0.277297
37;38;rh.parstriangularis_3;rh.parstriangularis_4;5;5;ctx-rh-parstriangularis;ctx-rh-parstriangularis;233;0.196078
270;315;rh.superiorparietal_9;rh.precuneus_10;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;211;0.124309
270;326;rh.superiorparietal_9;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;297;0.266272
195;503;rh.posteriorcingulate_3;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;317;0.241936
698;1009;lh.posteriorcingulate_5;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;407;0.860215
538;1010;lh.medialorbitofrontal_7;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;308;0.212738
538;1009;lh.medialorbitofrontal_7;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;377;0.408497
831;832;lh.precuneus_22;lh.precuneus_6;61;61;ctx-lh-precuneus;ctx-lh-precuneus;218;0.153277
552;1010;lh.parsopercularis_8;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;349;0.344828
552;1009;lh.parsopercularis_8;Left-Caudate;47;77;ctx-lh-parsopercularis;Left-Caudate;319;0.212766
521;546;lh.lateralorbitofrontal_8;lh.parstriangularis_2;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;235;0.133136
521;522;lh.lateralorbitofrontal_8;lh.lateralorbitofrontal_5;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;231;0.129032
521;578;lh.lateralorbitofrontal_8;lh.rostralmiddlefrontal_7;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;228;0.156259
521;1010;lh.lateralorbitofrontal_8;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;358;0.286253
521;545;lh.lateralorbitofrontal_8;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;372;0.394946
521;523;lh.lateralorbitofrontal_8;lh.lateralorbitofrontal_1;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;271;0.148148
521;541;lh.lateralorbitofrontal_8;lh.parstriangularis_3;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;212;0.172750
521;576;lh.lateralorbitofrontal_8;lh.rostralmiddlefrontal_8;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;209;0.156250
598;604;lh.superiorfrontal_45;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;298;0.263592
598;612;lh.superiorfrontal_45;lh.superiorfrontal_36;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;250;0.184336
598;606;lh.superiorfrontal_45;lh.superiorfrontal_28;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;228;0.148701
162;504;rh.precentral_33;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;288;0.101256
162;178;rh.precentral_33;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;344;0.367733
162;179;rh.precentral_33;rh.paracentral_8;10;11;ctx-rh-precentral;ctx-rh-paracentral;266;0.192308
162;177;rh.precentral_33;rh.paracentral_11;10;11;ctx-rh-precentral;ctx-rh-paracentral;221;0.163935
780;827;lh.superiorparietal_11;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;258;0.189679
780;825;lh.superiorparietal_11;lh.precuneus_4;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;239;0.222772
780;826;lh.superiorparietal_11;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;270;0.211673
433;507;rh.middletemporal_12;Right-Hippocampus;30;40;ctx-rh-middletemporal;Right-Hippocampus;247;0.148392
647;684;lh.precentral_33;lh.paracentral_4;51;52;ctx-lh-precentral;ctx-lh-paracentral;292;0.287254
647;650;lh.precentral_33;lh.precentral_26;51;51;ctx-lh-precentral;ctx-lh-precentral;224;0.211775
647;651;lh.precentral_33;lh.precentral_21;51;51;ctx-lh-precentral;ctx-lh-precentral;281;0.319693
647;686;lh.precentral_33;lh.paracentral_5;51;52;ctx-lh-precentral;ctx-lh-paracentral;345;0.300752
647;685;lh.precentral_33;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;307;0.340426
647;683;lh.precentral_33;lh.paracentral_3;51;52;ctx-lh-precentral;ctx-lh-paracentral;232;0.189578
